Date,Close
26-09-2019 15:30,38989.74
27-09-2019 15:30,38822.57
30-09-2019 15:30,38667.33
01-10-2019 15:30,38305.41
03-10-2019 15:30,38106.87
04-10-2019 15:30,37673.31
07-10-2019 15:30,37531.98
09-10-2019 15:30,38177.95
10-10-2019 15:30,37880.4
11-10-2019 15:30,38127.08
14-10-2019 15:30,38214.47
15-10-2019 15:30,38506.09
16-10-2019 15:30,38598.99
17-10-2019 15:30,39052.06
18-10-2019 15:30,39298.38
22-10-2019 15:30,38963.84
23-10-2019 15:30,39058.83
24-10-2019 15:30,39020.39
25-10-2019 19:00,39058.06
27-10-2019 19:45,39268.39
29-10-2019 15:30,39831.84
30-10-2019 15:30,40051.87
31-10-2019 15:30,40129.05
01-11-2019 15:30,40165.03
04-11-2019 15:30,40301.96
05-11-2019 15:30,40248.23
06-11-2019 15:30,40469.78
07-11-2019 15:30,40653.74
08-11-2019 15:30,40323.61
11-11-2019 15:30,40345.08
13-11-2019 15:30,40116.06
14-11-2019 15:30,40286.48
15-11-2019 15:30,40356.69
18-11-2019 15:30,40284.19
19-11-2019 15:30,40469.7
20-11-2019 15:30,40651.64
21-11-2019 15:30,40575.17
22-11-2019 15:30,40359.41
25-11-2019 15:30,40889.23
26-11-2019 15:30,40821.3
27-11-2019 15:30,41020.61
28-11-2019 15:30,41130.17
29-11-2019 15:30,40793.81
02-12-2019 15:30,40802.17
03-12-2019 15:30,40675.45
04-12-2019 15:30,40850.29
05-12-2019 15:30,40779.59
06-12-2019 15:30,40445.15
09-12-2019 15:30,40487.43
10-12-2019 15:30,40239.88
11-12-2019 15:30,40412.57
12-12-2019 15:30,40581.71
13-12-2019 15:30,41009.71
16-12-2019 15:30,40938.72
17-12-2019 15:30,41352.17
18-12-2019 15:30,41558.57
19-12-2019 15:30,41673.92
20-12-2019 15:30,41681.54
23-12-2019 15:30,41642.66
24-12-2019 15:30,41461.26
26-12-2019 15:30,41163.76
27-12-2019 15:30,41575.14
30-12-2019 15:30,41558
31-12-2019 15:30,41253.74
01-01-2020 15:30,41306.02
02-01-2020 15:30,41626.64
03-01-2020 15:30,41464.61
06-01-2020 15:30,40676.63
07-01-2020 15:30,40869.47
08-01-2020 15:30,40817.74
09-01-2020 15:30,41452.35
10-01-2020 15:30,41599.72
13-01-2020 15:30,41859.69
14-01-2020 15:30,41952.63
15-01-2020 15:30,41872.73
16-01-2020 15:30,41932.56
17-01-2020 15:30,41945.37
20-01-2020 15:30,41528.91
21-01-2020 15:30,41323.81
22-01-2020 15:30,41115.38
23-01-2020 15:30,41386.4
24-01-2020 15:30,41613.19
27-01-2020 15:30,41155.12
28-01-2020 15:30,40966.86
29-01-2020 15:30,41198.66
30-01-2020 15:30,40913.82
31-01-2020 15:30,40723.49
01-02-2020 17:00,39735.53
03-02-2020 15:30,39872.31
04-02-2020 15:30,40789.38
05-02-2020 15:30,41142.66
06-02-2020 15:30,41306.03
07-02-2020 15:30,41141.85
10-02-2020 15:30,40979.62
11-02-2020 15:30,41216.14
12-02-2020 15:30,41565.9
13-02-2020 15:30,41459.79
14-02-2020 15:30,41257.74
17-02-2020 15:30,41055.69
18-02-2020 15:30,40894.38
19-02-2020 15:30,41323
20-02-2020 15:30,41170.12
24-02-2020 15:30,40363.23
25-02-2020 15:30,40281.2
26-02-2020 15:30,39888.96
27-02-2020 15:30,39745.66
28-02-2020 15:30,38297.29
02-03-2020 15:30,38144.02
03-03-2020 15:30,38623.7
04-03-2020 15:30,38409.48
05-03-2020 15:30,38470.61
06-03-2020 15:30,37576.62
09-03-2020 15:30,35634.95
11-03-2020 15:30,35697.4
12-03-2020 15:30,32778.14
13-03-2020 15:30,34103.48
16-03-2020 15:30,31390.07
17-03-2020 15:30,30579.09
18-03-2020 15:30,28869.51
19-03-2020 15:30,28288.23
20-03-2020 15:30,29915.96
23-03-2020 15:30,25981.24
24-03-2020 15:30,26674.03
25-03-2020 15:30,28535.78
26-03-2020 15:30,29946.77
27-03-2020 15:30,29815.59
30-03-2020 15:30,28440.32
31-03-2020 15:30,29468.49
01-04-2020 15:30,28265.31
03-04-2020 15:30,27590.95
07-04-2020 15:30,30067.21
08-04-2020 15:30,29893.96
09-04-2020 15:30,31159.62
13-04-2020 15:30,30690.02
15-04-2020 15:30,30379.81
16-04-2020 15:30,30602.61
17-04-2020 15:30,31588.72
20-04-2020 15:30,31648
21-04-2020 15:30,30636.71
22-04-2020 15:30,31379.55
23-04-2020 15:30,31863.08
24-04-2020 15:30,31327.22
27-04-2020 15:30,31743.08
28-04-2020 15:30,32114.52
29-04-2020 15:30,32720.16
30-04-2020 15:30,33717.62
04-05-2020 15:30,31715.35
05-05-2020 15:30,31453.51
06-05-2020 15:30,31685.75
07-05-2020 15:30,31443.38
08-05-2020 15:30,31642.7
11-05-2020 15:30,31561.22
12-05-2020 15:30,31371.12
13-05-2020 15:30,32008.61
14-05-2020 15:30,31122.89
15-05-2020 15:30,31097.73
18-05-2020 15:30,30028.98
19-05-2020 15:30,30196.17
20-05-2020 15:30,30818.61
21-05-2020 15:30,30932.9
22-05-2020 15:30,30672.59
26-05-2020 15:30,30609.3
27-05-2020 15:30,31605.22
28-05-2020 15:30,32200.59
29-05-2020 15:30,32424.1
01-06-2020 15:30,33303.52
02-06-2020 15:30,33825.53
03-06-2020 15:30,34109.54
04-06-2020 15:30,33980.7
05-06-2020 15:30,34287.24
08-06-2020 15:30,34370.58
09-06-2020 15:30,33956.69
10-06-2020 15:30,34247.05
11-06-2020 15:30,33538.37
12-06-2020 15:30,33780.89
15-06-2020 15:30,33228.8
16-06-2020 15:30,33605.22
17-06-2020 15:30,33507.92
18-06-2020 15:30,34208.05
19-06-2020 15:30,34731.73
22-06-2020 15:30,34911.32
23-06-2020 15:30,35430.43
24-06-2020 15:30,34868.98
25-06-2020 15:30,34842.1
26-06-2020 15:30,35171.27
29-06-2020 15:30,34961.52
30-06-2020 15:30,34915.8
01-07-2020 15:30,35414.45
02-07-2020 15:30,35843.7
03-07-2020 15:30,36021.42
06-07-2020 15:30,36487.28
07-07-2020 15:30,36674.52
08-07-2020 15:30,36329.01
09-07-2020 15:30,36737.69
10-07-2020 15:30,36594.33
13-07-2020 15:30,36693.69
14-07-2020 15:30,36033.06
15-07-2020 15:30,36051.81
16-07-2020 15:30,36471.68
17-07-2020 15:30,37020.14
20-07-2020 15:30,37418.99
21-07-2020 15:30,37930.33
22-07-2020 15:30,37871.52
23-07-2020 15:30,38140.47
24-07-2020 15:30,38128.9
27-07-2020 15:30,37934.73
28-07-2020 15:30,38492.95
29-07-2020 15:30,38071.13
30-07-2020 15:30,37736.07
31-07-2020 15:30,37606.89
03-08-2020 15:30,36939.6
04-08-2020 15:30,37687.91
05-08-2020 15:30,37663.33
06-08-2020 15:30,38025.45
07-08-2020 15:30,38040.57
10-08-2020 15:30,38182.08
11-08-2020 15:30,38407.01
12-08-2020 15:30,38369.63
13-08-2020 15:30,38310.49
14-08-2020 15:30,37877.34
17-08-2020 15:30,38050.78
18-08-2020 15:30,38528.32
19-08-2020 15:30,38614.79
20-08-2020 15:30,38220.39
21-08-2020 15:30,38434.72
24-08-2020 15:30,38818.57
25-08-2020 15:30,38843.88
26-08-2020 15:30,39073.92
27-08-2020 15:30,39113.47
28-08-2020 15:30,39467.31
31-08-2020 15:30,38628.29
01-09-2020 15:30,38900.8
02-09-2020 15:30,39086.03
03-09-2020 15:30,38990.94
04-09-2020 15:30,38357.18
07-09-2020 15:30,38507.48
08-09-2020 15:30,38365.35
09-09-2020 15:30,38193.92
10-09-2020 15:30,38840.32
11-09-2020 15:30,38854.55
14-09-2020 15:30,38756.63
15-09-2020 15:30,39044.35
16-09-2020 15:30,39302.85
17-09-2020 15:30,38979.85
18-09-2020 15:30,38845.82
21-09-2020 15:30,38034.14
22-09-2020 15:30,37734.08
23-09-2020 15:30,37668.42
24-09-2020 15:30,36553.6
25-09-2020 15:30,37388.66
28-09-2020 15:30,37981.63
29-09-2020 15:30,37973.22
30-09-2020 15:30,38067.93
01-10-2020 15:30,38697.05
05-10-2020 15:30,38973.7
06-10-2020 15:30,39574.57
07-10-2020 15:30,39878.95
08-10-2020 15:30,40182.67
09-10-2020 15:30,40509.49
12-10-2020 15:30,40593.8
13-10-2020 15:30,40625.51
14-10-2020 15:30,40794.74
15-10-2020 15:30,39728.41
16-10-2020 15:30,39982.98
19-10-2020 15:30,40431.6
20-10-2020 15:30,40544.37
21-10-2020 15:30,40707.31
22-10-2020 15:30,40558.49
23-10-2020 15:30,40685.5
26-10-2020 15:30,40145.5
27-10-2020 15:30,40522.1
28-10-2020 15:30,39922.46
29-10-2020 15:30,39749.85
30-10-2020 15:30,39614.07
02-11-2020 15:30,39757.58
03-11-2020 15:30,40261.13
04-11-2020 15:30,40616.14
05-11-2020 15:30,41340.16
06-11-2020 15:30,41893.06
09-11-2020 15:30,42597.43
10-11-2020 15:30,43277.65
11-11-2020 15:30,43593.67
12-11-2020 15:30,43357.19
13-11-2020 15:30,43443
17-11-2020 15:30,43952.71
18-11-2020 15:30,44180.05
19-11-2020 15:30,43599.96
20-11-2020 15:30,43882.25
23-11-2020 15:30,44077.15
24-11-2020 15:30,44523.02
25-11-2020 15:30,43828.1
26-11-2020 15:30,44259.74
27-11-2020 15:30,44149.72
01-12-2020 15:30,44655.44
02-12-2020 15:30,44618.04
03-12-2020 15:30,44632.65
04-12-2020 15:30,45079.55
07-12-2020 15:30,45426.97
08-12-2020 15:30,45608.51
09-12-2020 15:30,46103.5
10-12-2020 15:30,45959.88
11-12-2020 15:30,46099.01
14-12-2020 15:30,46253.46
15-12-2020 15:30,46263.17
16-12-2020 15:30,46666.46
17-12-2020 15:30,46890.34
18-12-2020 15:30,46960.69
21-12-2020 15:30,45553.96
22-12-2020 15:30,46006.69
23-12-2020 15:30,46444.18
24-12-2020 15:30,46973.54
28-12-2020 15:30,47353.75
29-12-2020 15:30,47613.08
30-12-2020 15:30,47746.22
31-12-2020 15:30,47751.33
01-01-2021 15:30,47868.98
04-01-2021 15:30,48176.8
05-01-2021 15:30,48437.78
06-01-2021 15:30,48174.06
07-01-2021 15:30,48093.32
08-01-2021 15:30,48782.51
11-01-2021 15:30,49269.32
12-01-2021 15:30,49517.11
13-01-2021 15:30,49492.32
14-01-2021 15:30,49584.16
15-01-2021 15:30,49034.67
18-01-2021 15:30,48564.27
19-01-2021 15:30,49398.29
20-01-2021 15:30,49792.12
21-01-2021 15:30,49624.76
22-01-2021 15:30,48878.54
25-01-2021 15:30,48347.59
27-01-2021 15:30,47409.93
28-01-2021 15:30,46874.36
29-01-2021 15:30,46285.77
01-02-2021 15:30,48600.61
02-02-2021 15:30,49797.72
03-02-2021 15:30,50255.75
04-02-2021 15:30,50614.29
05-02-2021 15:30,50731.63
08-02-2021 15:30,51348.77
09-02-2021 15:30,51329.08
10-02-2021 15:30,51309.39
11-02-2021 15:30,51531.52
12-02-2021 15:30,51544.3
15-02-2021 15:30,52154.13
16-02-2021 15:30,52104.17
17-02-2021 15:30,51703.83
18-02-2021 15:30,51324.69
19-02-2021 15:30,50889.76
22-02-2021 15:30,49744.32
23-02-2021 15:30,49751.41
24-02-2021 15:30,50238.5
25-02-2021 15:30,51039.31
26-02-2021 15:30,49099.99
01-03-2021 15:30,49849.84
02-03-2021 15:30,50296.89
03-03-2021 15:30,51444.65
04-03-2021 15:30,50846.08
05-03-2021 15:30,50405.32
